domain,concept_id,concept_label,harmonized_year,source_dataset,source_question_ids,source_question_texts,base_question_ids_103,base_question_texts_103,source_option_code,source_option_text,source_min_value,source_max_value,base_option_code_103,base_option_text_103,base_min_value_103,base_max_value_103,comparison_level,mapping_relation,total_construction_rule,note
expenditure,EXP_TAX_INS_GIFT,稅保險紅白包捐款等支出,110,110,H6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,10,"10,000元-未滿15,000元",10000,14999,10,"10,000-14,999 元",10000,14999,option,exact_range,source_question,91 無可直接對照之分項。
expenditure,EXP_TAX_INS_GIFT,稅保險紅白包捐款等支出,110,110,H6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,11,"15,000元-未滿20,000元",15000,19999,11,"15,000-19,999 元",15000,19999,option,exact_range,source_question,91 無可直接對照之分項。
expenditure,EXP_TAX_INS_GIFT,稅保險紅白包捐款等支出,110,110,H6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,12,"20,000元-未滿30,000元",20000,29999,12,"20,000-29,999 元",20000,29999,option,exact_range,source_question,91 無可直接對照之分項。
expenditure,EXP_TAX_INS_GIFT,稅保險紅白包捐款等支出,110,110,H6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,13,"30,000 元以上，請記錄________元",30000,,13,"30,000 元及以上，請記錄________元",30000,,option,exact_open_upper,source_question,91 無可直接對照之分項。
expenditure,EXP_TAX_INS_GIFT,稅保險紅白包捐款等支出,110,110,H6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、買彩券、紅白包禮金、捐款」的費,14,沒有這項支出,0,0,14,沒有這項支出,0,0,option,exact_none,source_question,91 無可直接對照之分項。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,91,91_1,,,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,,,,,,,,,option,not_available_in_source_dataset,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,91,91_2,,,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,,,,,,,,,option,not_available_in_source_dataset,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,1,999元及以下,0,999,1,999 元及以下,0,999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,2,"1,000-1,999元",1000,1999,2,"1,000-1,999 元",1000,1999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,3,"2,000-2,999 元",2000,2999,3,"2,000-2,999 元",2000,2999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,4,"3,000-3,999元",3000,3999,4,"3,000-3,999 元",3000,3999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,5,"4,000-4,999 元",4000,4999,5,"4,000-4,999 元",4000,4999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,6,"5,000-6,999元",5000,6999,6,"5,000-6,999 元",5000,6999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,7,"7,000-9,999 元",7000,9999,7,"7,000-9,999 元",7000,9999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,8,"10,000-14,999元",10000,14999,8,"10,000-14,999 元",10000,14999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,9,"15,000-19,999 元",15000,19999,9,"15,000-19,999 元",15000,19999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,10,"20,000-29,999元",20000,29999,10,"20,000-29,999 元",20000,29999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,90,"30,000元及以上，請記錄 元",30000,,11,"30,000 元及以上，請記錄________元",30000,,option,exact_open_upper,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,95,95,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,95,沒有這項支出,0,0,,,,,option,no_matching_103_option_bin,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,1,999 元及以下,0,999,1,999 元及以下,0,999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,2,"1,000-1,999 元",1000,1999,2,"1,000-1,999 元",1000,1999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,3,"2,000-2,999 元",2000,2999,3,"2,000-2,999 元",2000,2999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,4,"3,000-3,999 元",3000,3999,4,"3,000-3,999 元",3000,3999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,5,"4,000-4,999 元",4000,4999,5,"4,000-4,999 元",4000,4999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,6,"5,000-6,999 元",5000,6999,6,"5,000-6,999 元",5000,6999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,7,"7,000-9,999 元",7000,9999,7,"7,000-9,999 元",7000,9999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,8,"10,000-14,999 元",10000,14999,8,"10,000-14,999 元",10000,14999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,9,"15,000-19,999 元",15000,19999,9,"15,000-19,999 元",15000,19999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,10,"20,000-29,999 元",20000,29999,10,"20,000-29,999 元",20000,29999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,99,99,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,11,"30,000 元及以上，請記錄________元",30000,,11,"30,000 元及以上，請記錄________元",30000,,option,exact_open_upper,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,103,103,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,1,999 元及以下,0,999,1,999 元及以下,0,999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,103,103,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,2,"1,000-1,999 元",1000,1999,2,"1,000-1,999 元",1000,1999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,103,103,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,3,"2,000-2,999 元",2000,2999,3,"2,000-2,999 元",2000,2999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,103,103,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,4,"3,000-3,999 元",3000,3999,4,"3,000-3,999 元",3000,3999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,103,103,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,5,"4,000-4,999 元",4000,4999,5,"4,000-4,999 元",4000,4999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,103,103,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,6,"5,000-6,999 元",5000,6999,6,"5,000-6,999 元",5000,6999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,103,103,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,7,"7,000-9,999 元",7000,9999,7,"7,000-9,999 元",7000,9999,option,exact_range,source_question,95 起穩定出現。
expenditure,EXP_CLEANING,家務清潔/請傭人支出,103,103,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,J7-1,打掃家庭/洗衣洗碗/請佣人 □(1)有 □(2)沒有           ○11,8,"10,000-14,999 元",10000,14999,8,"10,000-14,999 元",10000,14999,option,exact_range,source_question,95 起穩定出現。
